year,GeoLocation
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.833330, 24.500000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
1988,"(-72.000000, 26.000000)"
